,id,date,dateYear,dateMonth,dateDay,rating,userName,content
1512,1513,20201107,2020,11,07,1,beautiful mind,쓸데없는 업데이트 왜자꾸 불편하게 업데이트하게만드시나요? 다시세팅하고 불편이 이만저만이 아님. 좀 스마트하게 업데이트를 최소화할수있게해요. 안된다는 생각말고 된다고 생각하시오.
1513,1514,20210418,2021,04,18,1,정정,앱이 잘되다가 안되네요. 다끊기고 재설정하면공유기가비번이다른다고 하고 비번다맞는데말이죠. 계속써오던 와이파이인데갑자기 왜이러죠?
1514,1515,20210509,2021,05,09,5,허승수,집안 여러 가전들이 엘지라서 하나의 어플로 여러가지 기능들을 사용하고 진행 완료를 알려줘서 편해요~^^
1515,1516,20190606,2019,06,06,1,Google 사용자,업데이트 되고 에어컨 와이파이 연결이 안돼요 잘사용하고 있는것 왜 업데이트 해서 ㅜㅜㅜ 언제 고쳐주는가요
1516,1517,20200520,2020,05,20,1,yj,빔프로젝트 쓸 때 한글이나 영어 입력하기 쉽게 키패드 띄울 수 있는 기능 추가해주세요 지금은 너무불편합니다
1517,1518,20190723,2019,07,23,4,Google 사용자,업데이트전에는 잘됏엇는데 후에는 검색하는데도오래걸리고 연결이잘안된다하고 거의 먹통이네요
1518,1519,20220220,2022,02,20,5,남창우,청소가 할만하고 좋아요 청소하니까 집이 너무 깨끗해요~~^.^
1519,1520,20220627,2022,06,27,1,김재웅,지금 오류인가요?? 로그인하면 인터넷 서버에러 라고뜨는데요
1520,1521,20190710,2019,07,10,3,Google 사용자,이 앱 사용중인데 에어컨은 온오프가 되는데 올레드 티비는 전원을 끄는 기능만 되고 켜는 기능은 먹통입니다 두제품 모두 엘지입니다 폰은 Q6사용중입니다
1521,1522,20190306,2019,03,06,3,Google 사용자,이게 와이파이 네트워크가 깔려잇어야만 사용가능한거죠? 와이파이 안쓰는사람들은 연결못하나요?ㅜㅜ 네트워크찾기 다음에 뭐를해야되는지몰겠어요
1522,1523,20190309,2019,03,09,1,Google 사용자,건조기한번 연결하면 통제하게 해줘요 계속 전원인가할때마다 원격제에3초 버튼건조기에서누르게말고 어플에서키든하게해줘요 백만원넘는게 전원도어플로못키고 제어하려면 건조기 버튼다시누르고 뭐하는짓인가요
1523,1524,20201201,2020,12,01,1,maka10000,업데이트해서 기존 정보 풀리고... 시작해서 문자 본인인증하라는데 개인정보3자제공동의는 해도 계속하래서 진행안됨. 아 오늘산 건조기 연결하지를 못하네
1524,1525,20191115,2019,11,15,1,Google 사용자,서버로부터 응답이 없습니다. 만 지금 2주째에요! 업데이트 되고나서 계속 이러는거 같은데 확인좀 하세요! 제품을 off하더라도 앱이 종료 되는건 큰문제 아닙니까?
1525,1526,20200718,2020,07,18,4,Jae Yong Chun,thinq 앱에는 키보드기능이 없나요? 글자 하나마다 이동해서 하려니까 불편한데 당연히 있을 것같은 키보드 기능을 못 찾겠네요
1526,1527,20201011,2020,10,11,1,전갑훈,제대로사용하고있는걸 왜 업데이트한다고해서 다 엉망으로 만들어놓는지 다시전부다 연결해야되고 욕나오네 진짜~~본인인증은 왜 해야되는거지 참~~
1527,1528,20181126,2018,11,26,1,Google 사용자,제품연결준비에서 잠시만기다려주세요 만 몇십분째고 연결이안돼여 앱도 삭제했다가 다시깔고 기기도 전원 껐다가 켜도 안됩니다 이럴거면 뭐하러 와이파이되는걸 산건지
1528,1529,20220207,2022,02,07,1,J L,연결도 잘 안되고 워시타워 예약세탁 사용도 못하네요. 그럴바엔 세탁기에 버튼을 설치해주시지.. 참
1529,1530,20200218,2020,02,18,3,Google 사용자,세탁실 안나가도 작동상태를 볼 수있어 좋으네요 더 욕심을 낸다면 핸드폰으로 코스 선택 후 작동까지 할수 있다면 별 5개 다 주고 싶으네요
1530,1531,20190719,2019,07,19,1,Google 사용자,"접속 잘안되고, 서버문제라고 재실행하라 종료되고, 접속 오래 걸리고 등록제품 사라지고 앱 업데이트 왜한건지 개발자들 정말 능력이 없는듯"
1531,1532,20181104,2018,11,04,5,Google 사용자,건조기 잘쓰고 있습니다. 다만 각각의 건조 건수마다 몇분이 소요되었는지(running hour) 기록되는 기능을 넣어주셨으면 좋겠습니다
1532,1533,20200721,2020,07,21,5,박진영,밖에서 컨트롤할수있어서좋아요 고양이두마리키우는데 털복숭이들이라 더위마니타는뎅 온도 습도 다확인이가능해서좋아요 근데 어플이통하면 자동건조기능은 안돼나용?? 해보니깐 그냥꺼지더라구용
1533,1534,20190518,2019,05,18,1,Google 사용자,LG는 SW는 비싸더라도 외주주세요. 필요할때만 서버연결해야지 기본적으로 서버연결이안되면 앱이 실행도 안되게만들면 너무하네요..
1534,1535,20210107,2021,01,07,3,김선희,켜기가 불가능하고 쓰기가 불편해서 자주 쓸거 같지 않습니다. 불편사항 (1) 켜기 기능 없음 (2) 세탁중 세탁기능 변경하기 없음. (3) 사용이 불편함
1535,1536,20190723,2019,07,23,1,Google 사용자,아 정말 잘되는걸 왜 업데이트는 해서 안되나요? 메일 주면 무슨 답변을해주나요? 에어컨 등록만 열번 했네요 도데체 연결 동그라만만 진죙일돌구 안 뜨네요 겁나 느린게 아니라 안돼는 듯 해요 빨리 수정해서 다시업데이트 하게해주세요
1536,1537,20190723,2019,07,23,1,Google 사용자,열대야모드로 에어컨을 켜고 자는데 어플은 먹통이라 리모콘으로 열대야모드 7시간을 설정했지만 불안한 마음으로 잠자리에 들었는데 역시나 등신같은 리모컨은 2시간만에 에어컨을 끄게만들고 3살 아이와 임산부 아내는 새벽1시에 더워서 께버리고 결국 아기는 새벽4시에 짐들고... 오늘도 어플은 또 먹통이라 등신같은 리모컨으로 열대야모드 설정해두었는데 불안한 마음에 잠이 안오네요 이럴거면 iot고 뭐고 다 때려치세요ㅠlg
1537,1538,20200816,2020,08,16,1,제주옥돔구이정식,왜 멋대로 연결이 해제 된거죠?? 서버관리가 엉망이네요..ㅡㅡ 어떻게 개선할건지 어떤 방법으로 서버를 안정화 할건지 구체적인 계획은 있어요?? 가장 큰 문제인거알면 조치를 좀 하세요 ㅡㅡ 제대로 활용이 불가능한 어플로 이상한 메세지나 보내지말고
1538,1539,20200530,2020,05,30,4,ᄆᄇ,원격으로 건조종료를 알 수 있고 전원오프가능하여 좋아요. 근데 다시 켤 수 없은게 제 입장으로 쪼금 아쉽습니다..^^
1539,1540,20190206,2019,02,06,5,Google 사용자,처음에 건조기와 공유기 와이파이 연결할때 거리가 멀어서인지 여러번 연결실패를 했는데 그뒤로는 건조된 시간을 알려주니 오래동안 방치하지 않아서 괜찮네요
1540,1541,20210722,2021,07,22,1,jin,연결중이라고 끝난다음에 하라는데 연결이 안되고 다시 등록하려고 해도 이미 등록되있다고 등록이 안되고 등록 삭제하고 하려고 해도 삭제 기능이 없고 아예 쓰질 못하네
1541,1542,20200714,2020,07,14,4,Chung Hyunjin,"편해요. 원격 조정도 되고, 사용량이나 완성될 시점도 알 수 있고."
1542,1543,20190531,2019,05,31,1,Google 사용자,사용이 됐다가 와이파이연결해제 뜨고는 제품인식을 못하네요~ 지웠다다시깔아도 안되요~ 에어컨에 와이파이표시는 거슬리게 종일 깜빡이고 계심..
1543,1544,20190430,2019,04,30,2,Google 사용자,이거 왜 갑자기 푸시 알림이 안오나요??? 세탁기 영결해서 사용중인데 언젠가부터 앱내에서는 알림이 와있는데 푸시로는 알림이 안뜹니다. 물론 푸시알림설정 다 되있는 상태이구요.
1544,1545,20181102,2018,11,02,2,Google 사용자,전기레인지 화력조절 현재수치 이하값만 조절되게 해놨는데 이러면 원격조종할 이유가 없는데 그냥 타이머용이지 너무 안전지향적이라고 생각함 심지어 타이머도 수치 이상으로 못 올림
1545,1546,20200705,2020,07,05,4,박현민,잘 사용하고있습니다 그런데 에어컨에 에너지모니터링에 표시된 전력량과 실제 에어컨에 나오는 전력량이 다르네요 왜그런거죠?
1546,1547,20190426,2019,04,26,1,Google 사용자,공기청정기 쓰는데 연결도 힘들고 구글어시스트 음성 인식 쓰는데 on/off 밖에 안되네요. 공기 상태 같은것도 안알려 주네요.
1547,1548,20190525,2019,05,25,5,Google 사용자,알림 해주니 편하네요~건조기/세탁기/미니워시까지..원격으로 잘 사용하고 있어요~. 앞으로 시간을 더 알차게 사용할 것 같아요~
1548,1549,20190727,2019,07,27,1,Google 사용자,업데이트를 했는데.. 휘센에어컨에서 열대아 모드가 사라졌네요.. 어떻게 된거죠? 열대아모드를 앱으로 사용할 수는 없나요?
1549,1550,20220210,2022,02,10,1,지수,스타일러 전원이 켜져 있는데도 전원 꺼짐으로 되있고 다운로드 코스를 사용하지 못하고 있어요 왜그런거죠?
1550,1551,20210119,2021,01,19,3,김성진,스타일러와 접속하는데 어려움이 많네요 주부들이 쉽게 접근할 수 있는 조작법으로 만들어 줬으면 좋겠어요 ^^
1551,1552,20200920,2020,09,20,1,Taeyoung Lee,"이전 LG TV Plus는 모바일 컨텐츠 바로 연동 가능했지만, ThinQ는 찾아볼 수 없고 전보다 불편~ 계속 이전 TV Plus 쓰게 됨. LG전자 H&A본부도 모바일앱은 외주 턴키 주는건지 샤오미랑 구성도 똑같네"
1552,1553,20190927,2019,09,27,3,Google 사용자,세탁기 전원을 켤수없는게 좀 아쉬워요 시그니처쓰는데 이것만 그런건지 다른것도 그런건지 무슨이유때문에 안켜지는진 몰라도 아쉽습니다 나머지는 만족스러워요
1553,1554,20220625,2022,06,25,1,김희태,삼성꺼 쓰다가 이거쓰면 진짜 토할꺼 같음
1554,1555,20190518,2019,05,18,1,Google 사용자,뭐 좀 물어봅시다 빨리 답변주세요 이 앱은 위젯이란게 없나요? 인터넷보니 씽큐가 지원되는 최신폰을 사야만 위젯을 이용할 수 있는거 같은데 다른 회사폰이나 저가폰을 사용하는 사람은 앱으로 들어가고 로딩 기다리고.... 차별도 차별나름이지 이럴거면 그놈의 스마트홈한답시고 이딴 앱밖에 제공못하는 서비스가 정말 어이가 없네요
1555,1556,20200912,2020,09,12,4,우경장,사용에 있어서는 편리해요. 추후 다양한 기능이 추가되었으면 하는 바램도 해봅니다.
1556,1557,20210320,2021,03,20,2,자몽,스마트 tv의 tv앱 메뉴는 왜 없나요 lg tv plus앱은 tv 전원이 꺼져있으면 켤 수 있었는데 이 앱은 전원을 켜야 사용할 수 있어서 굉장히 불편하네요
1557,1558,20220213,2022,02,13,2,heesuk byun,약관업데이트하고나서 원격제어가 안되네요...? 해결방법쫌 ㅜㅜ 폰 재붓도 해봤는데 아무것도 안되네요 ;;;
1558,1559,20200618,2020,06,18,1,차현아,짜증지수가 폭발직전. 워시타워구매한지가 한달지났는데 제품등록안됨ㅡㅡ 공유기가 5G는 안된대서 3G사고 쌩쇼했는데.. 알고보니 집에 3G랑 5G가 있는거였음 근데도 왜 안되는거지ㅡㅡ 와이파이 수신도 잘되고있는데
1559,1560,20220529,2022,05,29,5,Eunhwan Lee,좋아요.그런데 휠터가 품절이면 예약이라든지 제품입고 되면 알림기능 있으면 좋겠어요.
1560,1561,20210415,2021,04,15,5,윤호성,예전보다 기능이 많이 좋아졌네요.. 원격으로도 접속이 많이 안정되어서 좋습니다
1561,1562,20190603,2019,06,03,3,Google 사용자,그룹을 나눌수 있으면 좋을꺼 같아요 그리고 순서 변경도 가능했으면 좋을꺼 같아요 순서 변경이나 그룹으로 나누지 못하는게 아쉬워요
1562,1563,20211028,2021,10,28,1,몰라욧,공유기 비번변경돼서 앱에서 변경하려고 했는데 해당메뉴가 없어서 세탁기 등록한걸 지우고 다시 해야하네요. 왜 그래야 합니까?
1563,1564,20200831,2020,08,31,1,Gwon,전기사용량은 왜 저장이 않되는거죠? 에어컨 자체에도 메모리 기능이 없는지 껐다키면 0이고 앱에서도 확인 않되는건 왜인가요?
1564,1565,20190227,2019,02,27,5,Google 사용자,연결이 쉽고 잘된다. 만족함. 냉장고와 스타일러 연결해서 사용중~
1565,1566,20200919,2020,09,19,1,임효진,왜 지절로 켜져요?핸드폰 하고 있음 자기혼자 막 켜져서 핸드폰작동하는데 방해주고 꺼도 또 몇분후에 다시 앱이 켜지고 도대체 업데이트를 어떻게하셨길래 불편하게 만든겁니까?
1566,1567,20220214,2022,02,14,5,이호현,나 옛날에 스마트싱큐로 가전제품을 연결하는거 정말 처음봄니다.최고👍
1567,1568,20220627,2022,06,27,1,고치타,하다하다 로긴도 안되네 엘지서버어쩌구 하는데 빨리빨리 안고쳐요?
1568,1569,20181025,2018,10,25,4,Google 사용자,에어컨이랑 공기청정기 사용하기는 정말 좋아요. 그렇지만 인덕션 온오프가 불가능한 건 많이 아쉽네요..
1569,1570,20210807,2021,08,07,1,정영,이거 깔고 나서 핸드폰에서 tv 연결하는 스마트뷰가 되지 않아요 다른 거 연결은 필요없는데 설치했다가 괜시리 몇시간째 잡고 있네요 ㅠㅠ
1570,1571,20220223,2022,02,23,1,박유경,서버 연결 실패 본인인증만 몇번을 했는지 모르겠내요.
1571,1572,20200227,2020,02,27,5,Google 사용자,잘사용하고 있으나 86um8070 tv같은 경우에는 어플연결아 잘안돠네요 tv는 켜져있는데 어플상에는 꺼져있다고 나오고 로컬변경까지 했는데 이유가 먼지 모르겠습니다.
1572,1573,20220217,2022,02,17,1,귀칼바쿠,아놔ㅡ별 한개도 아깝네! 광고 빼라! 와이파이 연결이 되야 하지ㅡ
1573,1574,20220705,2022,07,05,1,조민수,먼 자꾸 팅기고 제품명으로 찾아도 나오지도 않고 연결도 안돼냐 ㅋㅋㅋ 걍 앱 자체를 운영하지를 말던가ㅋㅋㅋ
1574,1575,20201127,2020,11,27,3,임민정,세탁기 건조기 끝난 알림오는거까진 좋아요 근데 켜있는 상태에서도 헹굼+탈수 추가이런것도 안되고.. 다됐다는 알림오는것만좋고 다른건 안되는게 아쉽네요...
1575,1576,20210717,2021,07,17,1,DD jung,작년에 연결해놨는데 올해 다시 켜니까 연결이 안됌. LG가 폰사업 접은덴 다 이유가 있음. 이런것 조차 엉망이니...
